title,authors,year,subject,cover_url,filename,doc_id,dominant_color,surrogate_text
De bello judaico,Flavius Josephus,1481,biography,http://covers.openlibrary.org/b/id/9805925-L.jpg,book_covers\2105_De_bello_judaico.jpg,2105,"rgb(251, 251, 251)","De bello judaico Flavius Josephus biography 1481 rgb(251, 251, 251)"
Conversations of Goethe with Eckermann and Soret,"Johann Wolfgang von Goethe, Johann Peter Eckermann, Otto Schönberger",1828,biography,http://covers.openlibrary.org/b/id/9041638-L.jpg,book_covers\2106_Conversations_of_Goethe_with_Eckermann_and_Soret.jpg,2106,"rgb(43, 44, 49)","Conversations of Goethe with Eckermann and Soret Johann Wolfgang von Goethe, Johann Peter Eckermann, Otto Schönberger biography 1828 rgb(43, 44, 49)"
"History of Cleopatra, queen of Egypt",Jacob Abbott,1851,biography,http://covers.openlibrary.org/b/id/6131048-L.jpg,"book_covers\2107_History_of_Cleopatra,_queen_of_Egypt.jpg",2107,"rgb(248, 248, 248)","History of Cleopatra, queen of Egypt Jacob Abbott biography 1851 rgb(248, 248, 248)"
Joan Miró,"Joan Miró, Stephan Von Wiese, Sylvia Martin, Victoria Combalia Dexeus, Joaquim Gomis",1937,biography,http://covers.openlibrary.org/b/id/2241129-L.jpg,book_covers\2108_Joan_Miró.jpg,2108,error_reading,"Joan Miró Joan Miró, Stephan Von Wiese, Sylvia Martin, Victoria Combalia Dexeus, Joaquim Gomis biography 1937 error_reading"
Briefe an einen jungen Dichter,Rainer Maria Rilke,1929,biography,http://covers.openlibrary.org/b/id/6874224-L.jpg,book_covers\2109_Briefe_an_einen_jungen_Dichter.jpg,2109,"rgb(231, 203, 149)","Briefe an einen jungen Dichter Rainer Maria Rilke biography 1929 rgb(231, 203, 149)"
Andy Warhol,Andy Warhol,1967,biography,http://covers.openlibrary.org/b/id/1027207-L.jpg,book_covers\2110_Andy_Warhol.jpg,2110,"rgb(79, 119, 138)","Andy Warhol Andy Warhol biography 1967 rgb(79, 119, 138)"
The plays of Oscar Wilde,Oscar Wilde,1900,biography,http://covers.openlibrary.org/b/id/6984380-L.jpg,book_covers\2111_The_plays_of_Oscar_Wilde.jpg,2111,"rgb(135, 107, 81)","The plays of Oscar Wilde Oscar Wilde biography 1900 rgb(135, 107, 81)"
Briefe an Milena,Franz Kafka,1952,biography,http://covers.openlibrary.org/b/id/4066124-L.jpg,book_covers\2112_Briefe_an_Milena.jpg,2112,"rgb(195, 195, 195)","Briefe an Milena Franz Kafka biography 1952 rgb(195, 195, 195)"
A history of the English-speaking peoples,Winston S. Churchill,1956,biography,http://covers.openlibrary.org/b/id/6602132-L.jpg,book_covers\2113_A_history_of_the_English-speaking_peoples.jpg,2113,"rgb(82, 87, 79)","A history of the English-speaking peoples Winston S. Churchill biography 1956 rgb(82, 87, 79)"
Terre des hommes,Antoine de Saint-Exupéry,1939,biography,http://covers.openlibrary.org/b/id/967072-L.jpg,book_covers\2114_Terre_des_hommes.jpg,2114,"rgb(143, 123, 103)","Terre des hommes Antoine de Saint-Exupéry biography 1939 rgb(143, 123, 103)"
Duineser Elegien,Rainer Maria Rilke,1923,biography,http://covers.openlibrary.org/b/id/6492433-L.jpg,book_covers\2115_Duineser_Elegien.jpg,2115,"rgb(178, 74, 18)","Duineser Elegien Rainer Maria Rilke biography 1923 rgb(178, 74, 18)"
The Birds of America,John James Audubon,1827,biography,http://covers.openlibrary.org/b/id/8245338-L.jpg,book_covers\2116_The_Birds_of_America.jpg,2116,"rgb(92, 39, 26)","The Birds of America John James Audubon biography 1827 rgb(92, 39, 26)"
The Crucible,Arthur Miller,1953,biography,http://covers.openlibrary.org/b/id/8431392-L.jpg,book_covers\2117_The_Crucible.jpg,2117,"rgb(194, 192, 171)","The Crucible Arthur Miller biography 1953 rgb(194, 192, 171)"
Agricola,P. Cornelius Tacitus,1585,biography,http://covers.openlibrary.org/b/id/8246133-L.jpg,book_covers\2118_Agricola.jpg,2118,"rgb(248, 248, 248)","Agricola P. Cornelius Tacitus biography 1585 rgb(248, 248, 248)"
Samlede Vaerker,Henrik Ibsen,1877,biography,http://covers.openlibrary.org/b/id/5575998-L.jpg,book_covers\2119_Samlede_Vaerker.jpg,2119,"rgb(236, 235, 193)","Samlede Vaerker Henrik Ibsen biography 1877 rgb(236, 235, 193)"
Julius Caesar,"Jacob Abbott, Markham",1849,biography,http://covers.openlibrary.org/b/id/6946678-L.jpg,book_covers\2120_Julius_Caesar.jpg,2120,"rgb(217, 192, 136)","Julius Caesar Jacob Abbott, Markham biography 1849 rgb(217, 192, 136)"
Official Congressional Directory,"United States, United States Government Printing Office, Joint Committee on Printing Congress (U.S.), Joint Committee on Printing of the United States Congress, U S Congress, Claitors Law, Claitors Publishing Division, 52070065419, S/N 052-070-07187-7, 5270067179, 5270067187, Duane Nystrom, S/N 052-070-07111-7, Joint Committee on Printing, Joint Committee on Printing United States Congress, U. S. Congress, 5270062304, United States. Congress. Joint Committee on Printing, United States. Congress. Joint Committee on the Subject of the Public Printing, United States. Congress. Joint Committee on Public Printing, United States. Congress. House. Post Office, United States. Congress, Joint Committee on Printing, United States. Congress 2009), Paul Starkey, United States Congress. Joint Committee on Printing, United States Congress. Joint Committee on Printing , Michael, W. H, W. H. Michael , Joint Committee On Printing",1861,biography,http://covers.openlibrary.org/b/id/1121631-L.jpg,book_covers\2121_Official_Congressional_Directory.jpg,2121,"rgb(193, 161, 148)","Official Congressional Directory United States, United States Government Printing Office, Joint Committee on Printing Congress (U.S.), Joint Committee on Printing of the United States Congress, U S Congress, Claitors Law, Claitors Publishing Division, 52070065419, S/N 052-070-07187-7, 5270067179, 5270067187, Duane Nystrom, S/N 052-070-07111-7, Joint Committee on Printing, Joint Committee on Printing United States Congress, U. S. Congress, 5270062304, United States. Congress. Joint Committee on Printing, United States. Congress. Joint Committee on the Subject of the Public Printing, United States. Congress. Joint Committee on Public Printing, United States. Congress. House. Post Office, United States. Congress, Joint Committee on Printing, United States. Congress 2009), Paul Starkey, United States Congress. Joint Committee on Printing, United States Congress. Joint Committee on Printing , Michael, W. H, W. H. Michael , Joint Committee On Printing biography 1861 rgb(193, 161, 148)"
Meḿoires de guerre,"Charles de Gaulle, 北京编译社",1940,biography,http://covers.openlibrary.org/b/id/5752444-L.jpg,book_covers\2122_Meḿoires_de_guerre.jpg,2122,error_reading,"Meḿoires de guerre Charles de Gaulle, 北京编译社 biography 1940 error_reading"
Max Beckmann,"Max Beckmann, Carla Schulz-Hoffmann, Judith C. Weiss, Cornelia Homburg, Reinhard Spieler",1931,biography,http://covers.openlibrary.org/b/id/4321953-L.jpg,book_covers\2123_Max_Beckmann.jpg,2123,"rgb(101, 95, 63)","Max Beckmann Max Beckmann, Carla Schulz-Hoffmann, Judith C. Weiss, Cornelia Homburg, Reinhard Spieler biography 1931 rgb(101, 95, 63)"
John Barleycorn,Jack London,1913,biography,http://covers.openlibrary.org/b/id/11954493-L.jpg,book_covers\2124_John_Barleycorn.jpg,2124,"rgb(167, 159, 144)","John Barleycorn Jack London biography 1913 rgb(167, 159, 144)"
Plutarchi Vitae parallelae,Plutarch,1478,biography,http://covers.openlibrary.org/b/id/6052566-L.jpg,book_covers\2125_Plutarchi_Vitae_parallelae.jpg,2125,"rgb(244, 244, 244)","Plutarchi Vitae parallelae Plutarch biography 1478 rgb(244, 244, 244)"
Historia Alexandri Magni,Quintus Curtius Rufus,1481,biography,http://covers.openlibrary.org/b/id/8247080-L.jpg,book_covers\2126_Historia_Alexandri_Magni.jpg,2126,"rgb(212, 204, 182)","Historia Alexandri Magni Quintus Curtius Rufus biography 1481 rgb(212, 204, 182)"
Autobiography,John Stuart Mill,1873,biography,http://covers.openlibrary.org/b/id/8982987-L.jpg,book_covers\2127_Autobiography.jpg,2127,"rgb(162, 162, 162)","Autobiography John Stuart Mill biography 1873 rgb(162, 162, 162)"
Louisa May Alcott,Louisa May Alcott,1889,biography,http://covers.openlibrary.org/b/id/320718-L.jpg,book_covers\2128_Louisa_May_Alcott.jpg,2128,"rgb(169, 126, 97)","Louisa May Alcott Louisa May Alcott biography 1889 rgb(169, 126, 97)"
American Indian Stories,Zitkala-Sa,2009,biography,http://covers.openlibrary.org/b/id/8798673-L.jpg,book_covers\2129_American_Indian_Stories.jpg,2129,"rgb(176, 166, 166)","American Indian Stories Zitkala-Sa biography 2009 rgb(176, 166, 166)"
Zen and the Art of Motorcycle Maintenance,Robert M. Pirsig,1974,biography,http://covers.openlibrary.org/b/id/10673266-L.jpg,book_covers\2130_Zen_and_the_Art_of_Motorcycle_Maintenance.jpg,2130,"rgb(82, 124, 118)","Zen and the Art of Motorcycle Maintenance Robert M. Pirsig biography 1974 rgb(82, 124, 118)"
The life and epistles of St. Paul,"William John Conybeare, J. S. Howson",1825,biography,http://covers.openlibrary.org/b/id/5608166-L.jpg,book_covers\2131_The_life_and_epistles_of_St._Paul.jpg,2131,"rgb(250, 250, 210)","The life and epistles of St. Paul William John Conybeare, J. S. Howson biography 1825 rgb(250, 250, 210)"
Italienische Reise,Johann Wolfgang von Goethe,1860,biography,http://covers.openlibrary.org/b/id/8243335-L.jpg,book_covers\2132_Italienische_Reise.jpg,2132,"rgb(128, 86, 64)","Italienische Reise Johann Wolfgang von Goethe biography 1860 rgb(128, 86, 64)"
The cannibal islands,"Robert Michael Ballantyne, Karl Wurf",1850,biography,http://covers.openlibrary.org/b/id/2795298-L.jpg,book_covers\2133_The_cannibal_islands.jpg,2133,"rgb(247, 227, 159)","The cannibal islands Robert Michael Ballantyne, Karl Wurf biography 1850 rgb(247, 227, 159)"
Andersonville; a story of rebel military prisons,John McElroy,1879,biography,http://covers.openlibrary.org/b/id/4651138-L.jpg,book_covers\2134_Andersonville;_a_story_of_rebel_military_prisons.jpg,2134,"rgb(246, 246, 246)","Andersonville; a story of rebel military prisons John McElroy biography 1879 rgb(246, 246, 246)"
The life of Michelangelo Buonarroti,"John Addington Symonds, Michelangelo Buonarroti",1892,biography,http://covers.openlibrary.org/b/id/5660117-L.jpg,book_covers\2135_The_life_of_Michelangelo_Buonarroti.jpg,2135,"rgb(239, 229, 194)","The life of Michelangelo Buonarroti John Addington Symonds, Michelangelo Buonarroti biography 1892 rgb(239, 229, 194)"
"On heroes, hero-worship and the heroic in history",Thomas Carlyle,1840,biography,http://covers.openlibrary.org/b/id/8942737-L.jpg,"book_covers\2136_On_heroes,_hero-worship_and_the_heroic_in_history.jpg",2136,"rgb(135, 131, 124)","On heroes, hero-worship and the heroic in history Thomas Carlyle biography 1840 rgb(135, 131, 124)"
I Know Why the Caged Bird Sings,Maya Angelou,1969,biography,http://covers.openlibrary.org/b/id/9367075-L.jpg,book_covers\2137_I_Know_Why_the_Caged_Bird_Sings.jpg,2137,"rgb(194, 170, 145)","I Know Why the Caged Bird Sings Maya Angelou biography 1969 rgb(194, 170, 145)"
Venus and Adonis,"William Shakespeare, Hafid Bouazza, Marlene Dumas",1593,biography,http://covers.openlibrary.org/b/id/8982674-L.jpg,book_covers\2138_Venus_and_Adonis.jpg,2138,"rgb(24, 11, 10)","Venus and Adonis William Shakespeare, Hafid Bouazza, Marlene Dumas biography 1593 rgb(24, 11, 10)"
Diary of a provincial lady,"E. M. Delafield, Jilly Cooper, Edmée Elizabeth Dashwood",1930,biography,http://covers.openlibrary.org/b/id/696618-L.jpg,book_covers\2139_Diary_of_a_provincial_lady.jpg,2139,"rgb(114, 155, 89)","Diary of a provincial lady E. M. Delafield, Jilly Cooper, Edmée Elizabeth Dashwood biography 1930 rgb(114, 155, 89)"
Abraham Lincoln,Carl Sandburg,1926,biography,http://covers.openlibrary.org/b/id/2560515-L.jpg,book_covers\2140_Abraham_Lincoln.jpg,2140,"rgb(167, 137, 190)","Abraham Lincoln Carl Sandburg biography 1926 rgb(167, 137, 190)"
Correspondence,Wolfgang Amadeus Mozart,1865,biography,http://covers.openlibrary.org/b/id/813013-L.jpg,book_covers\2141_Correspondence.jpg,2141,"rgb(92, 64, 54)","Correspondence Wolfgang Amadeus Mozart biography 1865 rgb(92, 64, 54)"
"Facundo, or, civilization and barbarism","Domingo Faustino Sarmiento, Domingo Faustino Sarmiento, Domingo F. Sarmiento, 12",1868,biography,http://covers.openlibrary.org/b/id/103467-L.jpg,"book_covers\2142_Facundo,_or,_civilization_and_barbarism.jpg",2142,"rgb(170, 169, 163)","Facundo, or, civilization and barbarism Domingo Faustino Sarmiento, Domingo Faustino Sarmiento, Domingo F. Sarmiento, 12 biography 1868 rgb(170, 169, 163)"
Historiae Philippicae,"Marcus Junianus Justinus, Justin, Waldemar Heckel",1470,biography,http://covers.openlibrary.org/b/id/5836389-L.jpg,book_covers\2143_Historiae_Philippicae.jpg,2143,"rgb(215, 215, 215)","Historiae Philippicae Marcus Junianus Justinus, Justin, Waldemar Heckel biography 1470 rgb(215, 215, 215)"
Confessions of an English opium eater,Thomas De Quincey,1822,biography,http://covers.openlibrary.org/b/id/5780192-L.jpg,book_covers\2144_Confessions_of_an_English_opium_eater.jpg,2144,"rgb(222, 214, 179)","Confessions of an English opium eater Thomas De Quincey biography 1822 rgb(222, 214, 179)"
Poems,"Lord Byron, Leslie A. Marchand",1800,biography,http://covers.openlibrary.org/b/id/5788266-L.jpg,book_covers\2145_Poems.jpg,2145,"rgb(231, 222, 179)","Poems Lord Byron, Leslie A. Marchand biography 1800 rgb(231, 222, 179)"
Memoirs of a Revolutionist,Peter Kropotkin,1899,biography,http://covers.openlibrary.org/b/id/7901883-L.jpg,book_covers\2146_Memoirs_of_a_Revolutionist.jpg,2146,"rgb(225, 219, 190)","Memoirs of a Revolutionist Peter Kropotkin biography 1899 rgb(225, 219, 190)"
Illusions perdues,Honoré de Balzac,1837,biography,http://covers.openlibrary.org/b/id/5752320-L.jpg,book_covers\2147_Illusions_perdues.jpg,2147,"rgb(188, 168, 141)","Illusions perdues Honoré de Balzac biography 1837 rgb(188, 168, 141)"
Italian journeys,William Dean Howells,1867,biography,http://covers.openlibrary.org/b/id/9608966-L.jpg,book_covers\2148_Italian_journeys.jpg,2148,"rgb(14, 27, 24)","Italian journeys William Dean Howells biography 1867 rgb(14, 27, 24)"
Kodeks zakonov o trude Rossiĭskoĭ Federat͡s︡ii,Russia (Federation),1992,biography,http://covers.openlibrary.org/b/id/5500425-L.jpg,book_covers\2149_Kodeks_zakonov_o_trude_Rossiĭskoĭ_Federat͡s︡ii.jpg,2149,error_reading,Kodeks zakonov o trude Rossiĭskoĭ Federat͡s︡ii Russia (Federation) biography 1992 error_reading
Hawthorne,Henry James,1879,biography,http://covers.openlibrary.org/b/id/8243234-L.jpg,book_covers\2150_Hawthorne.jpg,2150,"rgb(87, 82, 47)","Hawthorne Henry James biography 1879 rgb(87, 82, 47)"
Boy,Roald Dahl,1984,biography,http://covers.openlibrary.org/b/id/8232489-L.jpg,book_covers\2151_Boy.jpg,2151,"rgb(134, 117, 49)","Boy Roald Dahl biography 1984 rgb(134, 117, 49)"
Autobiografía Malcolm X,"Alex Haley, Malcolm X",1965,biography,http://covers.openlibrary.org/b/id/7259420-L.jpg,book_covers\2152_Autobiografía_Malcolm_X.jpg,2152,error_reading,"Autobiografía Malcolm X Alex Haley, Malcolm X biography 1965 error_reading"
From Manassas to Appomattox,James Longstreet,1896,biography,http://covers.openlibrary.org/b/id/5859628-L.jpg,book_covers\2153_From_Manassas_to_Appomattox.jpg,2153,"rgb(207, 176, 125)","From Manassas to Appomattox James Longstreet biography 1896 rgb(207, 176, 125)"
A Journey to the Western Islands of Scotland,Samuel Johnson,1775,biography,http://covers.openlibrary.org/b/id/6137661-L.jpg,book_covers\2154_A_Journey_to_the_Western_Islands_of_Scotland.jpg,2154,"rgb(223, 210, 173)","A Journey to the Western Islands of Scotland Samuel Johnson biography 1775 rgb(223, 210, 173)"
On Writing,Stephen King,1999,biography,http://covers.openlibrary.org/b/id/9255939-L.jpg,book_covers\2155_On_Writing.jpg,2155,"rgb(177, 169, 125)","On Writing Stephen King biography 1999 rgb(177, 169, 125)"
King Alfred of England,Jacob Abbott,1849,biography,http://covers.openlibrary.org/b/id/7197973-L.jpg,book_covers\2156_King_Alfred_of_England.jpg,2156,"rgb(250, 249, 205)","King Alfred of England Jacob Abbott biography 1849 rgb(250, 249, 205)"
Narrative of the life of Frederick Douglass,Frederick Douglass,1845,autobiography,http://covers.openlibrary.org/b/id/8247724-L.jpg,book_covers\2157_Narrative_of_the_life_of_Frederick_Douglass.jpg,2157,"rgb(1, 0, 0)","Narrative of the life of Frederick Douglass Frederick Douglass autobiography 1845 rgb(1, 0, 0)"
"The life of Olaudah Equiano, or Gustavus Vassa, the African","Olaudah Equiano, Robert J. Allison, Rebecka Rutledge Fisher",1789,autobiography,http://covers.openlibrary.org/b/id/2074044-L.jpg,"book_covers\2158_The_life_of_Olaudah_Equiano,_or_Gustavus_Vassa,_the_African.jpg",2158,"rgb(77, 47, 52)","The life of Olaudah Equiano, or Gustavus Vassa, the African Olaudah Equiano, Robert J. Allison, Rebecka Rutledge Fisher autobiography 1789 rgb(77, 47, 52)"
Les confessions,Jean-Jacques Rousseau,1782,autobiography,http://covers.openlibrary.org/b/id/6371045-L.jpg,book_covers\2159_Les_confessions.jpg,2159,"rgb(197, 186, 152)","Les confessions Jean-Jacques Rousseau autobiography 1782 rgb(197, 186, 152)"
Autobiography of a Yogi,Yogananda Paramahansa,1946,autobiography,http://covers.openlibrary.org/b/id/805448-L.jpg,book_covers\2160_Autobiography_of_a_Yogi.jpg,2160,"rgb(120, 138, 163)","Autobiography of a Yogi Yogananda Paramahansa autobiography 1946 rgb(120, 138, 163)"
Memórias póstumas de Brás Cubas,Joaquim Maria Machado de Assis,1881,autobiography,http://covers.openlibrary.org/b/id/123152-L.jpg,book_covers\2161_Memórias_póstumas_de_Brás_Cubas.jpg,2161,error_reading,Memórias póstumas de Brás Cubas Joaquim Maria Machado de Assis autobiography 1881 error_reading
Elizabeth and Her German Garden,"Elizabeth von Arnim, Ulrich Baer",1898,autobiography,http://covers.openlibrary.org/b/id/652095-L.jpg,book_covers\2162_Elizabeth_and_Her_German_Garden.jpg,2162,"rgb(65, 61, 52)","Elizabeth and Her German Garden Elizabeth von Arnim, Ulrich Baer autobiography 1898 rgb(65, 61, 52)"
An autobiography,"Mohandas Karamchand Gandhi, Mahadev Desai, Tridip Suhrud, Bill Wallace, D. Fog, Emi K, Beatrice Tanaka, Muriel Muller, Shekhar Verma",1927,autobiography,http://covers.openlibrary.org/b/id/108086-L.jpg,book_covers\2163_An_autobiography.jpg,2163,"rgb(219, 215, 209)","An autobiography Mohandas Karamchand Gandhi, Mahadev Desai, Tridip Suhrud, Bill Wallace, D. Fog, Emi K, Beatrice Tanaka, Muriel Muller, Shekhar Verma autobiography 1927 rgb(219, 215, 209)"
The works of Hubert Howe Bancroft,Hubert Howe Bancroft,1882,autobiography,http://covers.openlibrary.org/b/id/6060295-L.jpg,book_covers\2164_The_works_of_Hubert_Howe_Bancroft.jpg,2164,"rgb(243, 229, 197)","The works of Hubert Howe Bancroft Hubert Howe Bancroft autobiography 1882 rgb(243, 229, 197)"
A Mind That Found Itself,Clifford Whittingham Beers,1908,autobiography,http://covers.openlibrary.org/b/id/10857476-L.jpg,book_covers\2165_A_Mind_That_Found_Itself.jpg,2165,"rgb(49, 53, 39)","A Mind That Found Itself Clifford Whittingham Beers autobiography 1908 rgb(49, 53, 39)"
... Trotzdem Ja zum Leben sagen,Viktor E. Frankl,1946,autobiography,http://covers.openlibrary.org/b/id/8516506-L.jpg,book_covers\2166_..._Trotzdem_Ja_zum_Leben_sagen.jpg,2166,"rgb(180, 180, 190)","... Trotzdem Ja zum Leben sagen Viktor E. Frankl autobiography 1946 rgb(180, 180, 190)"
Vita di Benvenuto Cellini,Benvenuto Cellini,1728,autobiography,http://covers.openlibrary.org/b/id/9230254-L.jpg,book_covers\2167_Vita_di_Benvenuto_Cellini.jpg,2167,"rgb(239, 229, 190)","Vita di Benvenuto Cellini Benvenuto Cellini autobiography 1728 rgb(239, 229, 190)"
